customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ID2967053355,2019-05-01,Bakers,"[('Thunder line', 2), ('Lucent 330S', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",7675.0,77.8,-37.80745220000001,144.9987375,25,5834.05,Autumn,True,0.4186,"verizon wireless phone husband had his cell phone stolen, so we purchased this one until we could decide on next phone to purchase. he liked his other cellphone better.",1.0
ID0233315035,2019-10-16,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,96.62,-37.801226799999995,144.97442030000002,5,7478.12,Spring,True,1.9802,... me wth purple all over the screen and i wasted my money this phone never worked it came to me wth purple all over the screen and i wasted my money completely,0.0
ID0452380996,2019-06-30,Thompson,"[('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",7760.0,80.88,-37.8248132,144.94906519999998,5,7452.88,Winter,True,1.3627,good buy!!! really good phone. got it brand new,1.0
ID0247007089,2019-06-24,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,67.5,-37.809732399999994,144.967153,25,3517.5,Winter,False,1.0088,"works well. i really like the bigger screen (up from the 7""). easier to read, just as easier to use if not better.",1.0
ID6167285777,2019-11-27,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('pearTV', 2)]",16075.0,75.5,-37.81186829999999,144.95649980000002,5,15346.75,Spring,False,0.8342,excellent product. excellent product.,1.0
ID3213655340,2019-08-09,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('Toshika 750', 1)]",19120.0,60.16,-37.8083096,144.9478549,5,18224.16,Winter,True,0.4906,not a fan this screen is terrible. only had the phone for a couple days and the screen is deeply scratched.,0.0
ID1224821938,2019-11-05,Thompson,"[('pearTV', 1), ('Alcon 10', 2), ('iStream', 2), ('Toshika 750', 1)]",28830.0,75.97,-37.8134973,144.937773,0,28905.97,Spring,False,0.8226,love this phone!!!! i got value i got a great phone. you can't beat the price delivery was soooooo quick.,1.0
ID0361281941,2019-03-18,Bakers,"[('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 2), ('Lucent 330S', 2)]",20625.0,82.93,-37.80226879999999,144.98067859999998,0,20707.93,Autumn,True,1.5422,it came on time and the person loved it. i bought it as a birthday present. it came on time and the person loved it.,1.0
ID0582798986,2019-11-02,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,105.35,-37.8222433,144.982888,25,3619.1,Spring,True,1.2411,five stars nice,1.0
ID0844491859,2019-08-01,Thompson,"[('Candle Inferno', 1), ('Universe Note', 2)]",7330.0,65.62,-37.8194175,144.95301730000003,0,7395.62,Winter,False,0.915,"four stars most functions work great, need more time to get fully versed.",1.0
ID0906234095,2019-09-17,Bakers,"[('iAssist Line', 1), ('Olivia x460', 1), ('Lucent 330S', 2)]",5910.0,81.02,-37.8008536,145.0032655,15,5104.52,Spring,False,1.2389,five stars excellent purchase - very satisfied,1.0
ID3222703093,2019-09-19,Thompson,"[('iStream', 1), ('Candle Inferno', 1)]",580.0,104.38,-37.801785200000005,144.94780680000002,10,626.38,Spring,True,1.2138,"this for is very comfortable on hand for me the phone feel premium on my hands, i love it",1.0
ID0054550900,2019-04-29,Bakers,"[('pearTV', 1), ('Olivia x460', 1), ('iStream', 1)]",7685.0,81.03,-37.8181237,144.9877227,0,7766.03,Autumn,True,1.1201,"great phone bought this for my husband. he couldn't stand the thought of spending much more than this on a phone. he wasn't sure he would like it because of the size, but after a few days he decided he likes it a lot. i have the s9 and i think they're comparable on the camera and basic phone needs.",1.0
ID0575384241,2019-03-21,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550.0,51.23,-37.8193221,144.981828,15,4768.73,Autumn,False,1.0826,one star it wouldn't work with my husband sim card,0.0
ID0144720457,2019-01-01,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1), ('pearTV', 2), ('iAssist Line', 2)]",29470.0,77.32,-37.8199049,144.956864,10,26600.32,Summer,False,1.1251,"excelent product! the phone is of very good quality, just what i needed!",1.0
ID3555788038,2019-10-14,Thompson,"[('Thunder line', 1), ('Universe Note', 1)]",5630.0,77.68,-37.8074228,144.9402455,0,5707.68,Spring,False,0.8377,"nice screen, got it at discounted price for my kid, replaced a smaller one he broke. tip add a child proff cover. the migration executive experience amazing! picked up from cloud and i was good to go!",1.0
ID0588236803,2019-03-13,Nickolson,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",15690.0,49.56,-37.8111424,144.9731046,15,13386.06,Autumn,False,0.8865,"bad camera did not work i got this as a present for someone and the first thing we tested was the camera, kept getting error and a black screen, this is very annoying",0.0
ID1492150985,2019-08-21,Thompson,"[('Toshika 750', 2), ('Thunder line', 2), ('Candle Inferno', 2)]",13860.0,63.26,-37.8152043,144.95227859999997,25,10458.26,Winter,False,0.5379,"small & nice very light cell phone , good battery life , very useful to be backup phone or second phone , came with go sim",1.0
ID6167413274,2019-09-26,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1)]",3405.0,101.79,-37.8151881,144.96031619999997,15,2996.04,Spring,True,0.8963,overall good good phone but difficult to use with one hand,1.0
ID0547568885,2019-05-31,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('pearTV', 2)]",21745.0,64.3,-37.816314299999995,144.9893275,5,20722.05,Autumn,False,0.8742,"i gave this as a christmas gift to my inlaws, husband and uncle. they loved it and how easy they are to use with fantastic features!",1.0
ID0207085717,2019-05-23,Bakers,"[('Thunder line', 1), ('Alcon 10', 2)]",20080.0,84.11,-37.814424,145.0149411,25,15144.11,Autumn,True,1.8019999999999998,"husband loves the 8"" tablet. the screen is big enough to view what he is reading",1.0
ID6167191745,2019-12-29,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900.0,92.35,-37.813450599999996,144.97399209999998,15,6807.35,Summer,True,0.6932,five stars awsome thank u!,1.0
ID1449431372,2019-03-10,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320.0,80.24,-37.813178,144.97386880000002,25,2570.24,Autumn,True,0.7126,cellphone very beautiful cell phone,1.0
ID6167357854,2019-08-04,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 2), ('Olivia x460', 1), ('pearTV', 1)]",17345.0,78.41,-37.8094745,144.9720174,10,15688.91,Winter,True,1.0382,love it but having a hard time setting up all the apps,1.0
ID0711331314,2019-09-15,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 2)]",13130.0,79.36,-37.806842700000004,144.95699390000001,25,9926.86,Spring,False,1.0877,i love my inferno! does all that i need it to and more!!!! however only four stars because i can't get rid of the ads on my lock screen unless i pay $15. it does have a lot of glare but i don't mind the glare too much! speed is great lots of storage!;,1.0
ID0838386039,2019-03-31,Thompson,"[('Candle Inferno', 2), ('Universe Note', 1), ('pearTV', 1)]",10620.0,67.27,-37.8029899,144.9494647,0,10687.27,Autumn,False,1.0983,i just do love this phone very much i just do love this phone very much! will surely introduce to my friends who are about to purchase an android phone!,1.0
ID0305106978,2019-07-23,Thompson,"[('Universe Note', 2), ('iStream', 2), ('Toshika 750', 1), ('Olivia x460', 1)]",12745.0,65.35,-37.806084999999996,144.94180580000003,25,9624.1,Winter,False,0.8672,as i expected works great in my as i expected works great in my country,1.0
ID6167344548,2019-03-19,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 1)]",3680.0,63.99,-37.813092100000006,144.9708751,15,3191.99,Autumn,False,0.6235,do you need a point&shoot camera when you carry this phone? probably not. this phone is a bit large but very convenient to share information with those around you - which is worth it because the camera is better than others.,1.0
ID0560997598,2019-03-17,Thompson,"[('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",6845.0,66.51,-37.811567700000005,144.9360585,25,5200.26,Autumn,False,0.9761,"i liked the sound . what is troubling is that i paid extra money to have access to a million more songs. sometimes it doesn't work. ex. iassist play italian songs&#34; .don't have or don&#34; t understand. or play the opera tosca, response &#34;sorry i don&#34;t have that.",1.0
ID0575381641,2019-01-01,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",19560.0,75.69,-37.820479,144.9827895,15,16701.69,Summer,False,1.1829,"scratches and battery life slight scathes around edges of back of phone. battery life at 93%. other than those things works like new, super fast and premium feeling",1.0
ID0686217262,2019-11-19,Bakers,"[('Toshika 750', 2), ('Olivia x460', 2)]",11090.0,99.91,-37.8040711,144.9990313,0,11189.91,Spring,True,0.7394,"five stars great phone very fast shipping! i got my phone 12 days early, i'm very satisfied with this phone! outstanding olivia universe",1.0
ID0616938659,2019-02-12,Nickolson,"[('Toshika 750', 2), ('Olivia x460', 1), ('iAssist Line', 1)]",12090.0,72.49,-37.8189555,144.9618262,0,12162.49,Summer,False,0.6805,nice phone but! loved the phone but would not work on my verizon network! had to return,1.0
ID1224854814,2019-10-23,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",29065.0,98.54,-37.8138259,144.9399206,25,21897.29,Spring,True,0.6416,double check before buying phone arrived in great shape! very easy to set up. on day 2 of using it my battery was at 20% after 4 hours at work! has not been any better since either,1.0
ID6167191719,2019-03-23,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",9005.0,65.99,-37.8184396,144.95674540000002,25,6819.74,Autumn,False,1.0659,"good budget/midteer phone great phone for the price, would totally recommend.",1.0
ID0049492975,2019-06-01,Nickolson,"[('Lucent 330S', 1), ('Alcon 10', 2), ('Universe Note', 2)]",26030.0,73.27,-37.820719399999994,144.9745305,15,22198.77,Winter,True,0.4976,great smartphone i really like it. nice performance.,1.0
ID1283637395,2019-01-11,Thompson,"[('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",15645.0,79.23,-37.801975,144.95715790000003,10,14159.73,Summer,False,1.4851,works well works well without any problem. it is more easy to use with high quality.,1.0
ID6167440969,2019-03-05,Nickolson,"[('Universe Note', 1), ('Alcon 10', 1)]",12400.0,64.49,-37.815278799999994,144.9636282,15,10604.49,Autumn,False,0.6384,five stars great so far! this is a more rugged dumb phone than others on the market.,1.0
ID0253027650,2019-09-21,Thompson,"[('pearTV', 1), ('Universe Note', 1), ('iStream', 2), ('Toshika 750', 2)]",18700.0,106.6,-37.8240328,144.9439381,0,18806.6,Spring,True,1.2941,"the sound quality wasn’t great, but it was inexpensive",1.0
ID0577521817,2019-09-19,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Thunder line', 1)]",4930.0,99.66,-37.823540799999996,144.9714298,10,4536.66,Spring,True,0.5748,great phones great phones oh my family loves and they work great wish they had more features though.,1.0
ID1999520959,2019-11-30,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,81.32,-37.8299314,144.9712256,15,4055.07,Spring,False,1.2705,i love it.... overall a good buy .......... thank you,1.0
ID2441346319,2019-11-29,Bakers,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040.0,77.76,-37.8047445,144.9837319,5,2965.76,Spring,False,1.1682,great phone great phone for the price,1.0
ID6167489463,2019-12-15,Nickolson,"[('Toshika 750', 1), ('Universe Note', 1)]",7770.0,61.15,-37.8150344,144.9605564,0,7831.15,Summer,False,0.8847,fraud phone didn't work. seller is selling defective things,0.0
ID3394730433,2019-11-03,Thompson,"[('Candle Inferno', 1), ('iStream', 1), ('pearTV', 2)]",13200.0,56.15,-37.810308,144.94934809999998,0,13256.15,Spring,False,0.3309,"horrible choice. took it to verizon horrible choice. took it to verizon, had it activated and immediately started glitching out, the screen constantly scrolls up and is completely unusable. very unhappy with my purchase.. hopefully you don't make the same mistake as i did.",0.0
ID4716795174,2019-02-03,Thompson,"[('iStream', 2), ('pearTV', 1), ('Candle Inferno', 2), ('Thunder line', 1)]",9650.0,75.68,-37.818828700000005,144.95327949999998,15,8278.18,Summer,False,0.8762,great exactly what i was looking for,1.0
ID4520380495,2019-02-21,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 2)]",12435.0,93.37,-37.8092714,144.95530180000003,25,9419.62,Summer,True,0.8171,"the phone is cracking like crazy, even with expensive rugged case on it the phone is cracking like crazy, even with expensive rugged case on it. is this normal? will not buy glass phones in the future.",1.0
ID2272188045,2019-05-08,Bakers,"[('Thunder line', 1), ('Alcon 10', 1), ('iStream', 2)]",11430.0,65.09,-37.802819799999995,145.0043842,25,8637.59,Autumn,True,1.1341,"doesn't work very well or at all. this does technically work with tmobile, but the service is terrible. it just keeps disconnecting and forget trying to talk to anyone on it. it would drop the call as soon as it was placed. we wanted to switch to the $3 monthly pay as you go, but this phone can't handle it.",0.0
ID0054558276,2019-08-02,Nickolson,"[('Thunder line', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",23490.0,61.8,-37.8195669,144.9778104,0,23551.8,Winter,True,0.7343,bad wifi... makes a perfect phone be bad not happy with it... although screen was nice and specs were good.. wifi would keep dropping. .. after finding online that this model was plagued with it..i returned it. should have done more research.,0.0
ID4157116179,2019-04-08,Bakers,"[('Universe Note', 2), ('Alcon 10', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",30350.0,64.19,-37.8182141,144.9963236,25,22826.69,Autumn,False,0.9198,very fast shipping. the phone looks perfect and works great!,1.0
ID3481124174,2019-03-11,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Universe Note', 1), ('Toshika 750', 1)]",17150.0,79.95,-37.811825899999995,144.96203799999998,5,16372.45,Autumn,True,1.0021,giving pear a run for its money ! amazing quality for the price insanely good camera ! and lighting fast speed battery also last forever way better than a alcon ! coming from a previous alcon user,1.0
ID4418536069,2019-05-12,Thompson,"[('pearTV', 1), ('Toshika 750', 1), ('iStream', 2)]",10930.0,82.29,-37.8022304,144.9634869,15,9372.79,Autumn,True,1.8537,great all around tablet. does a little bit of everything along with being the best e-reader around.,1.0
ID0245807238,2019-08-24,Thompson,"[('Thunder line', 1), ('Alcon 10', 2), ('iStream', 1)]",20230.0,71.55,-37.7995679,144.95888280000003,0,20301.55,Winter,False,1.791,the new candle is a great gift and fantastic entertainment idea.,1.0
ID1964021905,2019-05-27,Nickolson,"[('iStream', 1), ('Alcon 10', 2)]",18050.0,63.22,-37.8182336,144.9652288,15,15405.72,Autumn,False,0.3822,satisfied definitely best value for your money.,1.0
ID0577459022,2019-02-24,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2), ('iStream', 2)]",9070.0,85.14,-37.8174011,144.9705456,0,9155.14,Summer,True,0.1591,nice phone five stars,1.0
ID1985557921,2019-04-13,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175.0,78.09,-37.8157232,144.9695426,5,9744.34,Autumn,True,0.3197,this phone is pretty good. the seller of this phone even helped ... this phone is pretty good. the seller of this phone even helped me get it working on the phone service i'm on now.,1.0
ID0361227444,2019-04-01,Bakers,"[('Alcon 10', 2), ('Olivia x460', 1)]",19125.0,69.53,-37.8006222,144.97699550000002,15,16325.78,Autumn,True,1.9135,don't buy it. not authorized item，no warranty not only in usa but also in manufacture. thinking after 30 days how much cost do you need to pay for repairing？ and price higher than manufacture price,0.0
ID0259160067,2019-05-09,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 2)]",19250.0,79.15,-37.821287100000006,144.96260900000001,5,18366.65,Autumn,True,0.68,很好 nice,1.0
ID0777778530,2019-01-31,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Olivia x460', 1)]",5825.0,93.83,-37.8051003,144.9493905,15,5045.08,Summer,True,0.8674,"i love it, the premium z5 was amazing but this ... i love it, the premium z5 was amazing but this one is even better. i barely use my computer or laptop. i just need my cell phone.",1.0
ID3208518294,2019-05-09,Nickolson,"[('Toshika 750', 2), ('Thunder line', 1)]",10820.0,69.08,-37.8057819,144.9644964,10,9807.08,Autumn,False,1.494,love it i am in love with my phone. 😍📱,1.0
ID0030948022,2019-12-21,Bakers,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,77.36,-37.8147119,145.0022753,25,2027.36,Summer,True,0.8119,scratches on screen scratches on half of the screen,0.0
ID0581763008,2019-02-10,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1)]",24340.0,100.34,-37.8045689,144.9312528,0,24440.34,Summer,True,1.6579,regular monthly updated from google directly! 3yrs support!! u do get unlimited storage for the phone. in original quality btw. google photos will upload backup all vids and pics from the phone til 2021. ish. great phone 👍😀,1.0
ID3945799036,2019-07-19,Thompson,"[('Toshika 750', 2), ('pearTV', 2), ('Candle Inferno', 1)]",21690.0,79.54,-37.819138200000005,144.95416519999998,10,19600.54,Winter,True,0.9525,still learning about the thunder show but so far we love it. my 9 year old loves to cook and especially with his aunt that lives out of state and now he can connect with her and they cook together.,1.0
ID1725216546,2019-06-04,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",10295.0,68.8,-37.8030895,144.9620835,10,9334.3,Winter,True,1.6976,"received 64gb instead of 256gb paid for a 256gb gold xsmax, but received a 64gb gray xs max. sigh",0.0
ID1450727205,2019-06-27,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910.0,82.08,-37.8240299,144.9852688,5,5696.58,Winter,True,1.5087,good thanks,1.0
ID0168398834,2019-12-04,Nickolson,"[('iStream', 1), ('pearTV', 1), ('Toshika 750', 2)]",15100.0,94.95,-37.8122185,144.9608499,15,12929.95,Summer,True,1.0437,awesome no dislike,1.0
ID1888340733,2019-09-12,Bakers,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 2), ('Alcon 10', 2)]",26460.0,67.56,-37.795314399999995,144.99374550000002,5,25204.56,Spring,False,1.6395,basura this phone have problem all time..,0.0
ID6197211481,2019-03-18,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1)]",4790.0,80.51,-37.8138489,144.9330201,5,4631.01,Autumn,True,1.2424,five stars i've been using it for one month already and great so far,1.0
ID2325395493,2019-04-05,Thompson,"[('Universe Note', 2), ('Thunder line', 1), ('Lucent 330S', 1), ('iStream', 1)]",10460.0,79.11,-37.808497499999994,144.9589549,15,8970.11,Autumn,True,1.1440000000000001,"easy set up this unlocked phone was easy to set up, and use my existing phone number from my old phone. the set up screens are very self explanatory.",1.0
ID5001030276,2019-08-09,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",13240.0,62.26,-37.811240600000005,144.9519554,10,11978.26,Winter,False,0.4584,phone was immaculate!! the phone was in perfect condition!! i am more then pleased with this company. the phone is exactly as described!! i will buy from this company again in the future!!,1.0
ID0582560131,2019-01-18,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Universe Note', 1)]",16540.0,94.47,-37.821821500000006,144.97917759999999,25,12499.47,Summer,True,0.9195,five stars best phone ever,1.0
ID0260906785,2019-04-30,Bakers,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 1)]",10040.0,85.44,-37.823312200000004,145.011886,0,10125.44,Autumn,True,2.0838,five stars windows phones are the best,1.0
ID1479897577,2019-08-07,Nickolson,"[('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 2), ('Candle Inferno', 2)]",25570.0,76.49,-37.8202785,144.957434,0,25646.49,Winter,True,1.0819,easy easy to use to just make and receive calls. keeps a charge for almost a week.,1.0
ID4716795625,2019-10-01,Thompson,"[('iStream', 2), ('Universe Note', 2), ('Toshika 750', 2), ('Thunder line', 1)]",18020.0,76.81,-37.818774600000005,144.9533585,5,17195.81,Spring,False,0.8759,amazing phone worth every penny,1.0
ID5402876214,2019-05-09,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Alcon 10', 2), ('iStream', 1)]",24870.0,64.52,-37.8211636,144.9781181,0,24934.52,Autumn,False,0.8058,"the best! only complaint, it's a bit big. best feature, it's great for a big phone. life is full of contradictions.....",1.0
ID0248746945,2019-02-24,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",10605.0,85.77,-37.823082,144.99159469999998,10,9630.27,Summer,True,1.4914,00 i would not recommend at i bought a phone was defective. i lost 350.00 i would not recommend at all,0.0
ID0579999136,2019-05-25,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Thunder line', 1)]",22305.0,68.5,-37.8058221,144.9333802,0,22373.5,Autumn,False,1.4251,awesome buy! fantastic phone. i did not expect quality this good from a sub-200$ phone. almost a year in and it still functions like a dream.,1.0
ID1462399089,2019-10-31,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('Olivia x460', 2)]",11240.0,111.44,-37.8199438,145.0144346,10,10227.44,Spring,True,2.0194,five stars perfect condition on this used phone. i enjoy it very much. very glad i got it.,1.0
ID2692003115,2019-07-18,Bakers,"[('Olivia x460', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",4540.0,48.39,-37.811713399999995,145.0010092,0,4588.39,Winter,False,0.5428,software crashed after a few months my phone software crashed after working for a few months possibly after a software update. tmobile couldn't do anything with it..so i had to buy a new phone on the spot from tmobile because i need it for work.,0.0
ID5292513668,2019-07-10,Thompson,"[('pearTV', 2), ('Alcon 10', 2), ('Thunder line', 2)]",34880.0,62.27,-37.815493599999996,144.93880890000003,10,31454.27,Winter,True,0.7913,"bad phone this fon is defective, i have been trying to get it fixed. i it has to be restarted every 10 to 15 minutes. it is a problem that this phone has had and it needs to be repaired at the factory to replace the mother board. i found this out from forums and reviews. i want a new phone or my money back. jesse patterson 281-723-0105",0.0
ID1521014627,2019-04-11,Bakers,"[('Universe Note', 2), ('pearTV', 2)]",19520.0,79.29,-37.8005717,144.99308259999998,5,18623.29,Autumn,True,1.0659999999999998,storage batteries lasting working around the world storage working fine around the world,1.0
ID0163364650,2019-01-25,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 1)]",5180.0,55.88,-37.81361939999999,144.9537478,5,4976.88,Summer,False,0.5967,battery charging not very good this phone does not keep a battery charge long and keeps kicking me off of bluetooth not recommended bought twice two of them and they both did the same thing,0.0
ID0702478012,2019-03-04,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Universe Note', 1), ('Thunder line', 1)]",7290.0,66.37,-37.8046849,144.9446115,0,7356.37,Autumn,False,0.9151,good for voice and talk but costly though not user-friendly,1.0
ID2975211809,2019-10-23,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('Universe Note', 2), ('pearTV', 2)]",37850.0,109.6,-37.7997479,144.9631858,10,34174.6,Spring,True,2.0198,best relation quality-price. just excellent it's camera impressed me. didn't think it was that good.,1.0
ID2279153645,2019-08-01,Nickolson,"[('Olivia x460', 1), ('pearTV', 2)]",13845.0,49.72,-37.812538399999994,144.97427109999998,0,13894.72,Winter,False,0.7917,phone is not a good buy. phone was not working correctly. requested to return but was not aware that the return label was emailed. should have been mailed to the same address item was received at. unsatisfied.,0.0
ID6167417910,2019-08-08,Thompson,"[('Lucent 330S', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",13275.0,65.09,-37.816847100000004,144.9538302,5,12676.34,Winter,False,0.7546,five stars my son loves the ohone. thanks,1.0
ID4520380535,2019-02-02,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('pearTV', 1)]",7970.0,75.96,-37.815605100000006,144.9581835,10,7248.96,Summer,False,1.0305,fast and great pictures ordered the phone because of the camera quality and dual sim capability. was not disappointed with both even though it's an older model. recommend getting any phones with qualcomm snapdragon inside.,1.0
ID4520380524,2019-11-17,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 1), ('iStream', 1)]",17950.0,77.31,-37.813657299999996,144.95728530000002,25,13539.81,Spring,False,0.9051,great buy! i love my alcon 7 plus! it seems brand new!,1.0
ID0780979413,2019-07-14,Thompson,"[('Thunder line', 2), ('iStream', 2), ('iAssist Line', 1), ('pearTV', 2)]",19505.0,66.01,-37.8054697,144.95213049999998,10,17620.51,Winter,False,0.9171,love it!!!!!,1.0
ID3365775177,2019-11-20,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2), ('Universe Note', 1), ('Toshika 750', 2)]",16730.0,87.17,-37.8195343,144.9415961,25,12634.67,Spring,True,0.9027,"such waste of im using metro pcs and it always said ""phone not allowed mm#6"" and the description said its unlock phone but still is not unlock , now i cant use the phone !! thank you ! such waste of money",0.0
ID1224854729,2019-03-16,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 2)]",35400.0,78.67,-37.813329100000004,144.939352,10,31938.67,Autumn,True,0.6826,five stars works great! its the real deal and seems never used even if it says it is.,1.0
ID1449285242,2019-09-16,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220.0,80.86,-37.815989,144.98343490000002,10,20078.86,Spring,False,1.2334,awesome!,1.0
ID0581715612,2019-07-22,Thompson,"[('iAssist Line', 2), ('Thunder line', 1), ('pearTV', 2), ('Toshika 750', 1)]",23570.0,53.01,-37.805324,144.933267,10,21266.01,Winter,False,1.4638,"this is not gorilla glass! do not purchase! i had for 2 weeks, it fell from less than one foot onto wood floor and screen shattered. this is suppose to be gorilla glass! i do not recommend. the two pictures are of the distance it fell and the phone screen. i wish i had stuck with olivia.",0.0
ID0260907254,2019-06-06,Bakers,"[('Candle Inferno', 1), ('pearTV', 1), ('iAssist Line', 1)]",8965.0,84.12,-37.824904100000005,145.0086064,25,6807.87,Winter,True,2.0340000000000003,"i love my thunder!  works just like they said it would. i don't have a &#34;smart&#34; home, so i cannot speak about that function, but everything else about it is good.",1.0
ID3208518274,2019-02-12,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('iAssist Line', 1), ('Universe Note', 2)]",22970.0,83.03,-37.8025034,144.96742790000002,15,19607.53,Summer,False,1.801,great phone for the money. the price was right. it works well and the battery easily lasts 2 days.,1.0
ID4301655729,2019-07-30,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('Toshika 750', 2)]",17890.0,56.38,-37.8204078,145.0131858,10,16157.38,Winter,False,1.9586,mala informacion que vendedor más mentiroso dice que están desbloqueado y no vienen desbloqueados eso se llama fraude una vergüenza,0.0
ID0846567658,2019-02-17,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('Alcon 10', 2), ('iAssist Line', 1)]",26025.0,91.09,-37.8233768,144.969933,5,24814.84,Summer,True,0.5334,"great experience good value, good product and quick service. as advertised.",1.0
ID2383211194,2019-05-22,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Lucent 330S', 1), ('Candle Inferno', 1)]",3185.0,80.98,-37.8095268,144.9638244,5,3106.73,Autumn,True,1.1281,easy even for older y ipad came well packaged and has worked perfectly. far exceeds my old ipad that i’ve used for over 10 years. the battery life is much longer that my first one ever was. love the finger print id feature. surprisingly easy to transfer all my stuff from old to the.new one.,1.0
ID0306968335,2019-01-14,Thompson,"[('Thunder line', 1), ('pearTV', 1), ('Candle Inferno', 1), ('iStream', 2)]",9220.0,98.78,-37.8150624,144.9328467,15,7935.78,Summer,True,1.2787,five stars very good phone,1.0
ID0364846844,2019-05-29,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",6930.0,69.28,-37.803823799999996,144.9804331,10,6306.28,Autumn,False,1.4718,absolutely love it! best phone for this price...!! i love it! plus there is plenty of nice cases on digico for this phone.!,1.0
ID0060091597,2019-02-23,Nickolson,"[('Olivia x460', 2), ('iStream', 2)]",2750.0,99.94,-37.8227589,144.98542959999997,0,2849.94,Summer,True,1.4712,i had a new one but it stopped working....so i just went and bought a new one. works great!!,1.0
